표지일련번호,표지종별,X좌표,Y좌표,표지판 근거리 이미지1,표지판 근거리 이미지2,표지판 근거리 이미지3,표지판 근거리 이미지4,표지판 근거리 이미지5,표지판 원거리 이미지1,표지판 원거리 이미지2,데이터기준일자
WR(서울특별시 구로구)-[오리로]-상-2,2방향표지,184802.67,444887.48,/2006-07-04/WRC0117궁골길U/궁골길(상)-2-근거리.jpg,,,,,/2006-07-04/WRC0117궁골길U/궁골길(상)-2-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로32길]-하-2,2방향예고표지,191023.7,442393.7,/2006-07-04/WRC0117창조길D/창조길(하)-1-근거리.jpg,,,,,/2006-07-04/WRC0117창조길D/창조길(하)-1-원거리.jpg,,2018-04-30
UR(서울특별시)-[삼성로58길]-하-17,3방향표지,205349.85,444025.52,/2006-06-09/WRC012341삼성로D/dsc00379(1).jpg,,,,,/2006-08-24/WRC012341D/WR(C0123)-41삼성로-하-22(1).jpg,,2018-04-30
WR(서울특별시 구로구)-[부일로]-하-2,2방향표지,184380.04,443395.58,/2006-07-04/WRC0117온수동길D/온수동길(하)-2-전면-근거리.jpg,,,,,/2006-07-04/WRC0117온수동길D/온수동길(하)-2-전면-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-20[갈현로]-상-1,3방향표지,192112.93,456809.41,/2006-07-04/WRC0112갈현동길U/사진3(갈현동길-3-전면-근거리).jpg,,,,,/2006-07-04/WRC0112갈현동길U/사진3(갈현동길-3-전면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[부일로]-하-3,2방향표지,184380.04,443395.58,/2006-07-04/WRC0117온수동길D/온수동길(하)-2-후면-근거리.jpg,,,,,/2006-07-04/WRC0117온수동길D/온수동길(하)-2-후면-원거리.jpg,,2018-04-30
UR(서울특별시)-20[갈현로]-하-1,3방향표지,192112.93,456809.41,/2006-07-04/WRC0112갈현동길D/사진3(갈현동길-3-후면-근거리).jpg,,,,,/2006-07-04/WRC0112갈현동길D/사진3(갈현동길-3-후면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[남부순환로]-하-1,1방향표지,190842.55,441805.32,/2013-06-10/WRC0117시흥대로D/3(1).jpg,,,,,,,2018-04-30
WR(서울특별시 구로구)-[오리로]-상-1,2방향표지,184798.37,444730.04,/2006-07-04/WRC0117궁골길U/궁골길(상)-1-근거리.jpg,,,,,/2006-07-04/WRC0117궁골길U/궁골길(상)-1-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로32길]-상-1,3방향표지,190681.79,442458.69,/2006-07-04/WRC0117창조길U/창조길(상)-1-전면-근거리.jpg,,,,,/2006-07-04/WRC0117창조길U/창조길(상)-1-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-20[갈현로]-상-1,3방향표지,192139.21,456832.1,/2006-07-04/WRC0112갈현동길D/사진6(갈현동길-6-전면-근거리).jpg,,,,,/2006-07-04/WRC0112갈현동길D/사진6(갈현동길-6-전면-원거리).jpg,,2018-04-30
UR(서울특별시)-[삼성로]-상-17,3방향예고표지,205184.02,444310.36,/2006-06-09/WRC012341삼성로U/dsc00381.jpg,,,,,/2006-08-24/WRC012341U/WR(C0123)-41삼성로-상-15.jpg,,2018-04-30
WR(서울특별시 송파구)-[탄천동로]-상-8,2방향표지,206079.43,445980.45,,,,,,/2006-07-14/WRC0124탄천길U/48-뒤-원.jpg,,2018-04-30
UR(서울특별시)-[백제고분로]-하-17,3방향예고표지,206863.62,445703,/2006-07-14/WRC0124백제고분길D/32-앞-근.jpg,,,,,,,2018-04-30
WR(서울특별시 송파구)-[탄천동로]-상-10,2방향예고표지,206112.46,445711.31,/2012-10-02/WRC0124탄천동로U/wr-탄천동로-상-10후.jpg,,,,,/2012-10-02/WRC0124탄천동로U/wr-탄천동로-상-10후 원거리.jpg,,2018-04-30
WR(서울특별시 송파구)-[탄천동로]-상-9,2방향표지,206085.44,445927.19,/2006-07-14/WRC0124탄천길U/40-앞-근.jpg,,,,,/2006-07-14/WRC0124탄천길U/40-앞-원.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-15,3방향표지,203356.22,443781.16,/2017-11-16/URC0100NO_NAMED/305.jpg,,,,,/2006-09-05/URC010090D/UR(C0100)-90논현로-하-18.jpg,,2018-04-30
WR(서울특별시 은평구)-[북한산로]-상-1,2방향표지,195070.02,461764.21,/2006-04-13/WRC0112북한산길U/dsc01075.jpg,,,,,/2006-04-13/WRC0112북한산길U/dsc01074.jpg,,2018-04-30
WR(서울특별시 은평구)-[연서로]-상-1,2방향표지,193651.74,458049.53,/2006-04-13/WRC0112연서로U/dsc01057.jpg,,,,,/2006-04-13/WRC0112연서로U/dsc01056.jpg,,2018-04-30
WR(서울특별시 강남구)-[선릉로]-상-21,3방향예고표지,205234.94,442364.87,/2017-11-13/WRC0123선릉로U/799.jpg,,,,,/2006-09-01/NR47U/NR-47선릉로-상-7.jpg,,2018-04-30
WR(서울특별시 강남구)-[선릉로]-상-20,3방향표지,205061.85,442483.53,/2017-11-06/WRC0123선릉로U/20.jpg,,,,,/2006-09-01/NR47U/NR-47선릉로-상-8.jpg,,2018-04-30
UR(서울특별시)-[논현로61길]-하-18,3방향표지,203502.48,443425.44,/2018-01-08/URC0100논현로61길D/16.도곡로193.jpg,,,,,/2006-09-05/URC010090D/UR(C0100)-90논현로-하-20.jpg,,2018-04-30
WR(서울특별시 구로구)-[서해안로]-상-5,3방향예고표지,185395.89,442964.82,/2006-07-04/WRC0117오류동길U/오류동길(상)-4-근거리.jpg,,,,,/2006-07-04/WRC0117오류동길U/오류동길(상)-4-원거리.jpg,,2018-04-30
UR(서울특별시)-[논현로61길]-상-21,3방향표지,203502.48,443425.44,/2006-07-04/URC010090논현로U/dsc00048.jpg,,,,,/2006-09-05/URC010090U/UR(C0100)-90논현로-상-7.jpg,,2018-04-30
WR-[오리로]-상-1,2방향표지,185198.84,443205.94,/2007-12-24/WRU/WR-오류동길-상-1(1).jpg,,,,,/2007-12-24/WRU/WR-오류동길-상-1.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-상-18,3방향표지,203356.22,443781.16,/2017-11-16/URC0100NO_NAMEU/311.jpg,,,,,/2006-09-05/URC010090U/UR(C0100)-90논현로-상-6.jpg,,2018-04-30
WR(서울특별시 구로구)-[경인로67길]-하-1,2방향예고표지,189715.21,445678.47,/2006-07-04/WRC0117한천길D/한천길(하)-1-근거리.jpg,,,,,/2006-07-04/WRC0117한천길D/한천길(하)-1-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[오리로]-상-3,3방향표지,185826.63,442499.34,/2006-07-04/WRC0117오류동길U/오류동길(상)-2-근거리.jpg,,,,,/2006-07-04/WRC0117오류동길U/오류동길(상)2-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[경인로67길]-하-2,2방향표지,189874.26,445591.86,/2006-07-04/WRC0117한천길D/한천길(하)-2-전면-근거리.jpg,,,,,/2006-07-04/WRC0117한천길D/한천길(하)-2-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-17,3방향예고표지,203458.78,443509.39,/2018-01-08/URC0100NO_NAMED/15.논현로323.jpg,,,,,/2006-09-05/URC010090D/UR(C0100)-90논현로-하-19.jpg,,2018-04-30
WR(서울특별시 구로구)-[경인로67길]-상-1,2방향표지,189874.26,445591.86,/2006-07-04/WRC0117한천길U/한천길(하)-2-후면-근거리.jpg,,,,,/2006-07-04/WRC0117한천길U/한천길(하)-2-후면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[오류로]-상-4,2방향표지,185680.39,442727.74,/2006-07-04/WRC0117오류동길U/오류동길(상)-3-전면-근거리.jpg,,,,,/2006-07-04/WRC0117오류동길U/오류동길(상)-3-전면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[안양천로]-상-1,1방향예고표지,188221.31,443809.39,/2006-07-04/WRC0117안양천길U/안양천길(상)-1-근거리.jpg,,,,,/2006-07-04/WRC0117안양천길U/안양천길(상)-1-원거리.jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로]-상-11,3방향표지,190955,440987,/2013-06-09/WRC0118시흥대로U/24.jpg,,,,,/2006-07-14/WRC0118시흥대로U/시흥-27-전-원.jpg,,2018-04-30
WR(서울특별시 구로구)-[안양천로]-상-3,1방향예고표지,188272.82,443893.9,/2006-07-04/WRC0117안양천길U/안양천길(상)-3-근거리.jpg,,,,,/2006-07-04/WRC0117안양천길U/안양천길(상)-3-원거리.jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로]-하-12,2방향표지,190940,440785,/2013-06-09/WRC0117시흥대로D/21-1.jpg,,,,,/2006-07-14/WRC0117시흥대로D/시흥-25-후-원.jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로]-상-9,3방향예고표지,190905.46,440859.62,/2006-07-14/WRC0118시흥대로U/시흥-26-근.jpg,,,,,/2006-07-14/WRC0118시흥대로U/시흥-26-원.jpg,,2018-04-30
UR(서울특별시)-51[언주로]-하-40,3방향표지,202984.31,446529.8,/2017-11-17/URC010051NO_NAMED/192.jpg,,,,,/2006-09-01/URC010051D/UR(C0100)-51언주로-하-40.jpg,,2018-04-30
UR(서울특별시)-51[NO_NAME]-상-33,3방향예고표지,202912.04,447017.45,/2017-11-17/URC010051NO_NAMEU/185.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-33.jpg,,2018-04-30
UR(서울특별시)-[언주로168길]-상-4,2방향표지,202903.91,447144.25,/2006-06-26/URC010051언주로U/dsc00156.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-34.jpg,,2018-04-30
UR(서울특별시)-51[언주로]-상-31,3방향예고표지,202963.45,446352.34,/2017-11-17/URC010051NO_NAMEU/181.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-31.jpg,,2018-04-30
UR(서울특별시)-[삼성로]-상-6,3방향예고표지,204323.31,446481.93,/2006-06-13/WRC012341삼성로U/dsc00405.jpg,,,,,/2006-08-24/WRC012341U/WR(C0123)-41삼성로-상-21.jpg,,2018-04-30
UR(서울특별시)-[삼성로]-상-5,3방향표지,204164.92,446849.43,/2006-06-13/WRC012341삼성로U/dsc00407.jpg,,,,,/2006-08-24/WRC012341U/WR(C0123)-41삼성로-상-22.jpg,,2018-04-30
WR(서울특별시 강남구)-[선릉로]-하-21,3방향표지,205061.85,442483.53,/2006-06-19/NR47선릉로D/dsc00050.jpg,/2017-11-13/WRC0123선릉로D/798.jpg,,,,/2006-09-01/NR47D/NR-47선릉로-하-17.jpg,,2018-04-30
WR(서울특별시 강남구)-[선릉로]-상-17,3방향표지,204820.63,443097.57,/2017-11-06/WRC0123선릉로U/22.jpg,,,,,/2006-09-01/NR47U/NR-47선릉로-상-10.jpg,,2018-04-30
UR(서울특별시)-[난계로]-상-8,3방향표지,201995,451476,/2017-12-26/WRC0102난계로U/qcriwdg1snqmi9d6hmah.jpg,,,,,/2017-12-26/WRC0102난계로U/20171226_094850.jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로]-하-11,3방향표지,190955,440987,/2013-06-09/WRC0118시흥대로D/24-1.jpg,,,,,/2006-07-14/WRC0118시흥대로D/시흥-27-후-원.jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로]-상-12,3방향예고표지,191000,441587,/2013-06-09/WRC0118시흥대로U/26.jpg,,,,,/2006-07-14/WRC0118시흥대로U/시흥-28-원.jpg,,2018-04-30
UR(서울특별시)-41[봉은사로]-하-10,3방향표지,203284.35,445114.27,/2015-05-17/URC010041봉은사로U/dsci0526.JPG,,,,,/2015-05-17/URC010041봉은사로U/dsci0525.JPG,,2018-04-30
UR(서울특별시)-[난계로]-하-7,3방향예고표지,201991,451568,/2006-07-14/WRC0102난계로D/난계로-3-근거리.jpg,,,,,/2006-07-14/WRC0102난계로D/난계로-3-원거리.jpg,,2018-04-30
UR(서울특별시)-[난계로]-하-8,3방향표지,201995,451476,/2006-07-14/WRC0102난계로D/난계로-4-전면-근거리.jpg,,,,,/2006-07-14/WRC0102난계로D/난계로-4-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-11,3방향예고표지,203067.75,444549.96,/2006-07-04/URC010090논현로D/dsc00032.jpg,,,,,/2006-09-05/URC010090D/UR(C0100)-90논현로-하-15.jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로32길]-하-4,2방향표지,191163.12,442321.45,/2006-07-04/WRC0117창조길D/창조길(하)-2-전면-근거리(1).jpg,,,,,/2006-07-04/WRC0117창조길D/창조길(하)-2-전면-원거리(1).jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-12,3방향표지,203141.17,444350.93,/2017-11-16/URC0100NO_NAMED/302.jpg,,,,,/2006-09-05/URC010090D/UR(C0100)-90논현로-하-16.jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로32길]-상-2,2방향표지,191163.12,442321.45,/2006-07-04/WRC0117창조길U/창조길(하)-2-후면-근거리.jpg,,,,,/2006-07-04/WRC0117창조길U/창조길(하)-2-후면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[신정로]-상-3,2방향표지,184883.61,444894.23,/2006-07-04/WRC0117궁골길U/궁골길(상)-3-전면-근거리.jpg,,,,,/2006-07-04/WRC0117궁골길U/궁골길(상)-3-전면-원거리.jpg,,2018-04-30
WR(서울특별시 금천구)-[남부순환로]-상-3,3방향표지,191015,441738,/2006-07-14/WRC0118시흥대로U/시흥-29-근.jpg,,,,,/2006-07-14/WRC0118시흥대로U/시흥-29-원.jpg,,2018-04-30
UR(서울특별시)-90[올림픽로]-하-16,3방향표지,208143.76,445521.86,/2011-10-28/URC010090올림픽로D/올림픽로 신천지하도 국민은행앞후.jpg,,,,,/2011-10-28/URC010090올림픽로D/올림픽로 신천지하도국민은행앞원거리.jpg,,2018-04-30
WR(서울특별시 금천구)-[남부순환로]-상-2,3방향예고표지,191181,441899,/2013-06-10/WRC0118남부순환로U/5.jpg,,,,,/2006-07-14/WRC0118남부순환로U/남부순환로-56-원.jpg,,2018-04-30
UR(서울특별시)-41[봉은사로]-상-20,3방향예고표지,203646,445248,/2017-01-17/URC010041봉은사로U/크기변환_강남3차-19후.JPG,,,,,/2015-05-17/URC010041봉은사로D/dsci0513.JPG,,2018-04-30
UR(서울특별시)-90[올림픽로]-상-10,3방향표지,208143.76,445521.86,/2011-10-28/URC010090올림픽로U/올림픽로 신천지하도국민은행앞뒷면후.jpg,,,,,/2011-10-28/URC010090올림픽로U/올림픽로 신천지하도 국민은행앞뒷면원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-20[갈현로]-하-1,3방향표지,192139.21,456832.1,/2006-07-04/WRC0112갈현동길D/사진6(갈현동길-6-후면-근거리)(1).jpg,,,,,/2006-07-04/WRC0112갈현동길D/사진6(갈현동길-6-후면-원거리)(1).jpg,,2018-04-30
UR(서울특별시)-51[언주로]-상-32,3방향표지,202984.31,446529.8,/2017-11-17/URC010051NO_NAMEU/183.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-32.jpg,,2018-04-30
WR(서울특별시 은평구)-[갈현로]-상-5,2방향예고표지,192771.23,458217.89,/2006-07-04/WRC0112갈현동길U/사진4(갈현동길-4-근거리).jpg,,,,,/2006-07-04/WRC0112갈현동길U/사진4(갈현동길-4-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로]-상-1,2방향표지,190479.91,442258.33,/2009-02-26/WRC0117공단로U/공단로(상)-1-1.jpg,/2009-02-25/WRC0117공단로U/공단로(상)-1-2.jpg,,,,/2006-07-04/WRC0117공단로U/공단로(상)-1-전면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[신정로]-상-4,2방향표지,184883.61,444894.23,/2006-07-04/WRC0117궁골길U/궁골길(상)-3-후면-근거리.jpg,,,,,/2006-07-04/WRC0117궁골길U/궁골길(상)-3-후면-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[갈현로]-하-5,3방향예고표지,192268.58,457031.46,/2006-07-04/WRC0112갈현동길U/사진5(갈현동길-5-근거리).jpg,,,,,/2006-07-04/WRC0112갈현동길U/사진5(갈현동길-5-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로]-하-1,2방향표지,190479.91,442258.33,/2006-07-04/WRC0117공단로D/공단로(상)-1-후면-근거리.jpg,,,,,/2006-07-04/WRC0117공단로D/공단로(상)-1-후면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로]-상-2,3방향표지,190640.78,442491.23,/2006-07-04/WRC0117공단로U/공단로(상)-2-전면-근거리.jpg,,,,,/2006-07-04/WRC0117공단로U/공단로(상)-2-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-[언주로]-하-1,2방향표지,203000.49,447827.05,/2006-07-07/URC0100언주로D/성수대교-1-근거리.jpg,,,,,/2006-07-07/URC0100언주로D/성수대교-1-원거리.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-상-1,3방향예고표지,203063.79,448316.67,/2006-07-07/URC0100언주로U/성수대교-2-근거리(1).jpg,/2008-10-28/URC0100언주로U/2.jpg,/2006-07-07/URC0100언주로U/성수대교-2-근거리.jpg,,,/2006-07-07/URC0100언주로U/성수대교-2-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[디지털로]-하-2,3방향표지,190640.78,442491.23,/2006-07-04/WRC0117공단로D/공단로(상)-2-후면-근거리.jpg,,,,,/2006-07-04/WRC0117공단로D/공단로(상)-2-후면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[오리로]-하-1,2방향표지,184842.45,444879.03,/2006-07-04/WRC0117궁골길D/궁골길(하)-1-전면-근거리.jpg,,,,,/2006-07-04/WRC0117궁골길D/궁골길(하)-1-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-[삼성로]-상-7,3방향표지,204310.53,446355.1,/2017-11-06/URC0100삼성로U/8.1.jpg,,,,,/2006-08-24/WRC012341U/WR(C0123)-41삼성로-상-1.jpg,,2018-04-30
WR(서울특별시 구로구)-[도림천로]-하-3,3방향표지,190674.94,443322.07,/2006-07-04/WRC0117도림천로D/도로천로(하)-3-근거리.jpg,,,,,/2006-07-04/WRC0117도림천로D/도림천로(하)-3-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[진관3로]-하-1,2방향예고표지,192802.91,459737.58,/2006-07-04/WRC0112북한산길D/사진8(북한산길-8-근거리).jpg,,,,,/2006-07-04/WRC0112북한산길D/사진8(북한산길-8-원거리).jpg,,2018-04-30
UR(서울특별시)-[삼성로]-하-8,3방향표지,204702,445588,/2015-05-17/URC0100삼성로D/dsci0501.JPG,,,,,/2015-05-17/URC0100삼성로D/dsci0500.JPG,,2018-04-30
WR(서울특별시 강남구)-[삼성로]-하-1,3방향예고표지,204527,445840,/2015-05-17/URC0100삼성로D/dsci0490.JPG,,,,,/2015-05-17/URC0100삼성로D/dsci0489.JPG,,2018-04-30
WR(서울특별시 구로구)-[도림천로]-하-5,3방향표지,190833.82,442799.62,/2011-01-12/WRC0117도림천로D/dscn9145.jpg,,,,,/2006-07-04/WRC0117도림천로D/도림천로(하)-5-원거리.jpg,/2011-01-12/WRC0117도림천로D/dscn9143(1).jpg,2018-04-30
WR(서울특별시 구로구)-[도림천로]-하-6,2방향예고표지,190945.95,442689.48,/2006-07-04/WRC0117도림천로D/도로천로(하)-6-근거리.jpg,,,,,/2006-07-04/WRC0117도림천로D/도림천로(하)-6-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[대학로]-상-3,3방향예고표지,200093.42,452428.15,/2006-07-12/WRC0101대학로U/대학로-5-근거리.jpg,,,,,/2006-07-12/WRC0101대학로U/대학로-5-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[사직로]-하-13,3방향표지,197978.91,452650.95,/2006-07-12/WRC0101사직로D/사직로-15-후-근거리.jpg,,,,,/2006-07-12/WRC0101사직로D/사직로-15-후-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[대학로]-상-4,3방향표지,200141.55,452622.17,/2008-08-12/WRC0101대학로U/대학로-6-전-근거리 copy.jpg,,,,,/2006-07-12/WRC0101대학로U/대학로-6-전-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[대학로]-상-2,3방향표지,200121.16,452108.51,/2006-07-12/WRC0101대학로U/대학로-4-후-근거리.jpg,,,,,/2006-07-12/WRC0101대학로U/대학로-4-후-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[대학로]-하-5,3방향표지,200141.55,452622.17,/2013-01-28/WRC0101대학로D/111(1).jpg,,,,,/2013-01-28/WRC0101대학로D/20121105_162835(1).jpg,,2018-04-30
WR(서울특별시 종로구)-[창경궁로]-하-1,읍/면/동계표지,200373.21,453996.02,/2013-01-28/WRC0101동소문로D/1.jpg,,,,,/2013-01-28/WRC0101동소문로D/2.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-상-3,3방향예고표지,198625.13,452650.88,/2006-07-12/WRC0101율곡로U/율곡로-2-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로U/율곡로-2-원거리.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-상-4,3방향표지,198694.3,452686.78,/2006-07-12/WRC0101율곡로U/율곡로-3-전-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로U/율곡로-3-전-원거리.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-상-1,3방향예고표지,198123.23,452615.1,/2006-07-12/WRC0101율곡로U/율곡로-1-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로U/율곡로-1-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[도림천로12길]-하-4,3방향예고표지,190691.87,443110.84,/2006-07-04/WRC0117도림천로D/도로천로(하)-4-근거리.jpg,,,,,/2006-07-04/WRC0117도림천로D/도림천로(하)-4-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[북한산길]-상-6,2방향예고표지,192941.0101,459966.2213,/2006-07-04/WRC0112북한산길U/사진1(북한산길-1-근거리).jpg,,,,,/2006-07-04/WRC0112북한산길U/사진1(북한산길-1-원거리).jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-상-15,3방향표지,203141.17,444350.93,/2017-11-16/URC0100NO_NAMEU/306.jpg,,,,,/2006-09-05/URC010090U/UR(C0100)-90논현로-상-5.jpg,,2018-04-30
WR(서울특별시 구로구)-[오리로]-상-2,2방향표지,186309.73,442175.03,/2007-12-24/WRC0117U/WR(C0117)-오류동길-상-2(1).jpg,,,,,/2006-07-04/WRC0117오류동길U/오류동길(상)-1-후면-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[진관3로]-상-7,2방향표지,192987.63,460067.64,/2006-07-04/WRC0112북한산길U/사진2(북한산길-2-전면-근거리).jpg,,,,,/2006-07-04/WRC0112북한산길U/사진2(북한산길-2-전면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[도림천로]-하-7,1방향표지,191152.35,442556.13,/2006-07-04/WRC0117도림천로D/도로천로(하)-7-근거리.jpg,,,,,/2006-07-04/WRC0117도림천로D/도림천로(하)-7-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[오리로]-상-1,2방향표지,186309.73,442175.03,/2007-12-24/WRC0117U/WR(C0117)-오류동길-상-1.jpg,,,,,/2006-07-04/WRC0117오류동길U/오류동길(상)-1-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-[논현로79길]-하-14,3방향예고표지,203304.28,443950.99,/2017-11-16/URC0100논현로79길D/399.jpg,,,,,/2006-09-05/URC010090D/UR(C0100)-90논현로-하-17.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-하-1,3방향표지,198694.3,452686.78,/2006-07-12/WRC0101율곡로D/율곡로-3-후-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로D/율곡로-3-후-원거리.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-하-12,3방향예고표지,198820.49,452751.87,/2006-07-12/WRC0101율곡로D/율곡로-19-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로D/율곡로-19-원거리.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-하-11,3방향표지,198712.89,452766.7,/2006-07-12/WRC0101율곡로D/율곡로-20-전-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로D/율곡로-20-전-원거리.jpg,,2018-04-30
UR(서울특별시)-50[율곡로]-상-10,3방향표지,198712.89,452766.7,/2006-07-12/WRC0101율곡로U/율곡로-20-후-근거리.jpg,,,,,/2006-07-12/WRC0101율곡로U/율곡로-20-후-원거리.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-10,2방향표지,205078.31,441564.88,/2017-05-23/URC0100NO_NAMED/강남구청 구룡터널사거리(5).jpg,,,,,/2006-09-01/URC010051D/UR(C0100)-51언주로-하-28.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-상-7,2방향표지,205078.31,441564.88,/2006-06-23/URC010051언주로U/dsc00075.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-10.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-11,2방향표지,205156.02,441468.07,/2017-11-17/URC0100NO_NAMED/301.jpg,,,,,/2006-09-01/URC010051D/UR(C0100)-51언주로-하-29.jpg,,2018-04-30
UR(서울특별시)-[도산대로]-상-1,3방향예고표지,204375.44,446911.94,/2017-11-10/URC0100도산대로U/440.jpg,,,,,/2006-08-24/URC010041U/UR(C0100)-41도산대로-상-1(1).jpg,,2018-04-30
WR(서울특별시 구로구)-[남부순환로]-하-1,2방향표지,190174.27,441953.96,/2006-07-05/WRC0117구로동길D/구로동길(상)-2-후면-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길D/구로동길(상)-2-후면-원거리.jpg,,2018-04-30
UR(서울특별시)-51[언주로]-하-26,3방향예고표지,204797.5,441892.84,/2017-11-17/URC010051NO_NAMED/176.jpg,,,,,/2006-09-01/URC010051D/UR(C0100)-51언주로-하-26.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-하-9,2방향표지,204982.29,441689.14,/2017-11-17/URC0100NO_NAMED/296.jpg,,,,,/2006-09-01/URC010051D/UR(C0100)-51언주로-하-27.jpg,,2018-04-30
WR(서울특별시 구로구)-[가마산로15길]-하-2,3방향표지,189671.6,443488.63,/2006-07-05/WRC0117구로동길D/구로동길(상)-6-후면-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길D/구로동길(상)-6-후면-원거리.jpg,,2018-04-30
UR(서울특별시)-20[갈현로]-하-1,3방향표지,192112.59,456806.18,/2006-07-05/WRC0112서오릉로D/사진11(서오릉로-11-전면-근거리).jpg,,,,,/2006-07-05/WRC0112서오릉로D/사진11(서오릉로-11-전면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[구로동로]-상-7,2방향예고표지,189520.24,443987.22,/2006-07-05/WRC0117구로동길U/구로동길(상)-7-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길U/구로동길(상)-7-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[공원로]-하-5,3방향표지,190005.63,444735.33,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-2-전면-근거리.jpg,,,,,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-2-전면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[구로동로]-상-3,3방향예고표지,189906.19,442337.72,/2009-02-26/WRC0117구로동길U/구로동길(상)-3.jpg,,,,,/2006-07-05/WRC0117구로동길U/구로동길(상)-3-원거리.jpg,,2018-04-30
